timestamp, id, price (in eth), price (in wei)
2021-03-03 00:31:44 UTC, 7314, 29.500000, 29500000000000000000
2021-03-03 00:42:33 UTC, 1884, 37.000000, 37000000000000000000
2021-03-03 01:43:01 UTC, 1703, 39.000000, 39000000000000000000
2021-03-03 02:16:49 UTC, 5123, 23.990000, 23990000000000000000
2021-03-03 02:57:25 UTC, 7261, 145.000000, 145000000000000000000
2021-03-03 04:51:17 UTC, 6333, 33.000000, 33000000000000000000
2021-03-03 05:47:53 UTC, 4152, 20.000000, 20000000000000000000
2021-03-03 05:57:53 UTC, 4228, 35.000000, 35000000000000000000
2021-03-03 07:32:25 UTC, 8006, 47.000000, 47000000000000000000
2021-03-03 07:57:17 UTC, 9525, 29.990000, 29990000000000000000
2021-03-03 09:32:29 UTC, 3589, 41.000000, 41000000000000000000
2021-03-03 11:15:03 UTC, 3162, 24.500000, 24500000000000000000
2021-03-03 12:05:46 UTC, 6891, 34.000000, 34000000000000000000
2021-03-03 13:03:09 UTC, 160, 40.000000, 40000000000000000000
2021-03-03 14:47:35 UTC, 1744, 34.990000, 34990000000000000000
2021-03-03 15:20:09 UTC, 3227, 26.000000, 26000000000000000000
2021-03-03 16:14:53 UTC, 9173, 30.000000, 30000000000000000000
2021-03-03 17:36:39 UTC, 1775, 74.000000, 74000000000000000000
2021-03-03 17:56:26 UTC, 1967, 45.000000, 45000000000000000000
2021-03-03 18:19:08 UTC, 5050, 50.500000, 50500000000000000000
2021-03-03 18:34:58 UTC, 4587, 19.500000, 19500000000000000000
2021-03-03 18:51:04 UTC, 273, 20.000000, 20000000000000000000
2021-03-03 18:58:30 UTC, 6669, 28.000000, 28000000000000000000
2021-03-03 19:00:21 UTC, 273, 26.500000, 26500000000000000000
2021-03-03 19:02:51 UTC, 7290, 20.000000, 20000000000000000000
2021-03-03 20:00:48 UTC, 6034, 50.340000, 50340000000000000000
2021-03-03 20:01:27 UTC, 9998, 38.000000, 38000000000000000000
2021-03-03 20:01:54 UTC, 3677, 50.000000, 50000000000000000000
2021-03-03 20:02:19 UTC, 5392, 23.880000, 23880000000000000000
2021-03-03 20:10:05 UTC, 2918, 34.000000, 34000000000000000000
2021-03-03 20:10:05 UTC, 8672, 49.000000, 49000000000000000000
2021-03-03 20:10:05 UTC, 8764, 32.500000, 32500000000000000000
2021-03-03 20:10:05 UTC, 5267, 30.000000, 30000000000000000000
2021-03-03 20:12:34 UTC, 7571, 28.000000, 28000000000000000000
2021-03-03 20:28:40 UTC, 8379, 22.880000, 22880000000000000000
2021-03-03 21:50:20 UTC, 2213, 40.000000, 40000000000000000000
2021-03-03 22:05:18 UTC, 7290, 24.000000, 24000000000000000000
2021-03-03 22:22:35 UTC, 5428, 20.000000, 20000000000000000000
2021-03-03 22:28:07 UTC, 7342, 40.000000, 40000000000000000000
2021-03-03 22:55:09 UTC, 2730, 36.990000, 36990000000000000000
2021-03-03 23:11:56 UTC, 3824, 42.000000, 42000000000000000000
2021-03-03 23:32:51 UTC, 9070, 22.400000, 22400000000000000000
